identifier,label,set
MRE11_METKA,1,train
VATB_AERPE,1,train
RL15_AERPE,1,train
The1182,1,train
HIS2_SULAC,1,train
ARLY_PYRAE,1,train
RLA0_THEAC,1,train
The770,1,train
The220,1,train
SFSA_PYRAE,1,train
RL1_SULTO,1,train
IF5A_AERPE,1,train
The655,1,train
NFI_THEAC,1,train
LGT_THEMA,1,train
SYK_AERPE,1,train
SYI_AERPE,1,train
RGYR_PYRAE,1,train
REX2_THEMA,1,train
DHOM_METJA,1,train
CARA_THEMA,1,train
RS13_THEMA,1,train
SECG_PYRAE,1,train
TOP6A_PYRAB,1,train
SYC_PYRAB,1,train
The1237,1,train
The234,1,train
RS3_AERPE,1,train
PYREL_METJA,1,train
HIS8_METKA,1,train
RUVA_THEMA,1,train
The835,1,train
COBQ_METKA,1,train
RFCL_PYRAE,1,train
The1151,1,train
VATI_SULSO,1,train
RL12_PYRAB,1,train
NOP10_PYRAE,1,train
The908,1,train
The1321,1,train
The714,1,train
MCRW_METJA,1,train
DAPA_PYRAE,1,train
SYH_SULSO,1,train
The752,1,train
The775,1,train
IPYR_THEAC,1,train
VATB_METKA,1,train
The408,1,train
The1307,1,train
SUHB_AERPE,1,train
The786,1,train
SYH_PYRFU,1,train
RTCA_METKA,1,train
RS24_THEVO,1,train
AROB_AERPE,1,train
The576,1,train
DPOL2_SULSO,1,train
RL1_METKA,1,train
LEU3_SULSO,1,train
The1228,1,train
HMDH_AERPE,1,train
The910,1,train
NADE_METKA,1,train
PYRC_METKA,1,train
The1308,1,train
The1,1,train
Y1486_METKA,1,train
ARGD_METJA,1,train
RNZ_METKA,1,train
CINA_THEMA,1,train
RL1_PYRAE,1,train
COX13_THET8,1,train
The645,1,train
The227,1,train
The478,1,train
Y008_METKA,1,train
ACDE1_ARCFU,1,train
The521,1,train
GCSH1_SULAC,1,train
DP2S_THEAC,1,train
METK_THEMA,1,train
HIS8_SULSO,1,train
TOP1_THEAC,1,train
KADA_PYRAE,1,train
The703,1,train
The523,1,train
GUAA_AERPE,1,train
The61,1,train
SYS_AERPE,1,train
RFCL_SULTO,1,train
MURB_THEMA,1,train
The1297,1,train
RNP1_SULSO,1,train
LEPA_THEMA,1,train
The11,1,train
The313,1,train
SYV_AERPE,1,train
The686,1,train
The588,1,train
The1317,1,train
COFE_METKA,1,train
MDH_THEVO,1,train
NIFU_THEMA,1,train
The708,1,train
EFG_THEMA,1,train
PYRH_THEAC,1,train
RL2_PYRAE,1,train
The498,1,train
FTSZ3_PYRAB,1,train
The662,1,train
RL18E_THEVO,1,train
The1179,1,train
ISPH_THET2,1,train
The821,1,train
The148,1,train
PSD_METJA,1,train
The511,1,train
The1254,1,train
The256,1,train
CYB_SULAC,1,train
FLGI_THEMA,1,train
RS27_THEAC,1,train
The1137,1,train
The283,1,train
TRPC_PYRAE,1,train
RNZ_METJA,1,train
PPCK_THEVO,1,train
RNP4_SULTO,1,train
ACDA1_ARCFU,1,train
The1311,1,train
The319,1,train
RPE_METJA,1,train
FER_THEAC,1,train
The22,1,train
The914,1,train
AROK_ARCFU,1,train
FRHA_METJA,1,train
The1220,1,train
MUTL_THEMA,1,train
BIOB_METJA,1,train
RPOA1_THEAC,1,train
The755,1,train
ISPF_THET8,1,train
The688,1,train
TOP1_PYRFU,1,train
The363,1,train
The666,1,train
The620,1,train
IF2_THEMA,1,train
The1193,1,train
CYNS_SULTO,1,train
The574,1,train
PYRF_THEVO,1,train
HACB_THET2,1,train
KCY_METKA,1,train
The745,1,train
The845,1,train
PCNA2_PYRAE,1,train
The917,1,train
The1028,1,train
SMC_METJA,1,train
RS3_ARCFU,1,train
TRF3_THEAC,1,train
The1090,1,train
GRPE_THEMA,1,train
RL23_PYRAB,1,train
HEM3_THEAC,1,train
RNP3_METKA,1,train
FLAJ_METJA,1,train
The386,1,train
The659,1,train
The134,1,train
RFCS_METKA,1,train
CCA_METTH,1,train
FER_THET8,1,train
DNLJ_THEMA,1,train
The814,1,train
CBIH_ARCFU,1,train
ALBA2_SULTO,1,train
THYX_SULSO,1,train
HFQ_THEMA,1,train
The800,1,train
PPSA_PYRAB,1,train
HEM1_SULSO,1,train
RL31_AERPE,1,train
HIS4_ARCFU,1,train
RECX_THEMA,1,train
RS9_AERPE,1,train
RFCS2_PYRAE,1,train
RNP3_METJA,1,train
The1152,1,train
MDH_PYRAB,1,train
DP2S_METJA,1,train
The672,1,train
PDXS_THEAC,1,train
TYSY_METJA,1,train
Y078_METKA,1,train
The839,1,train
OGT_PYRAE,1,train
Y012_METKA,1,train
RNR_THEMA,1,train
The1260,1,train
The1128,1,train
The1249,1,train
The1168,1,train
PUR2_ARCFU,1,train
SURE_THEMA,1,train
VATE_PYRAB,1,train
IORB_PYRAB,1,train
MRE11_PYRAB,1,train
The847,1,train
TRPF_SULSO,1,train
RPIA_AERPE,1,train
The575,1,train
CBIC_METJA,1,train
GATE_AERPE,1,train
APGM_AERPE,1,train
SYH_AERPE,1,train
FWDC_METJA,1,train
SYFA_METKA,1,train
G6PI_BACHD,0,train
TRPE_LACLA,0,train
Mes1044,0,train
RECX_BACHD,0,train
LFTR_YERPE,0,train
Mes830,0,train
PLSB_SHIFL,0,train
CYB6_SYNY3,0,train
FRDD_SHIFL,0,train
ENGA_DEIRA,0,train
FPG_DEIRA,0,train
MALQ_CHLTR,0,train
Mes1032,0,train
GLTB_SYNY3,0,train
Mes415,0,train
DEOB_YERPE,0,train
LPXB_CHLTR,0,train
CYSK_SYNY3,0,train
TPIS_CHLTR,0,train
Mes879,0,train
FLIE_SHIFL,0,train
PIP_LACLA,0,train
XYLA_BACHD,0,train
Mes298,0,train
AAEB_SHIFL,0,train
PURQ_BACHD,0,train
ADPP_SHIFL,0,train
HHA_ECOLI,0,train
PT1_CHLTR,0,train
PTFAX_SHIFL,0,train
Mes547,0,train
Mes538,0,train
COBB_SYNY3,0,train
Mes334,0,train
COBS_BACHD,0,train
Mes1248,0,train
TRUA_LACLA,0,train
FIME_ECOLI,0,train
DNAA2_CHLTR,0,train
DPO3A_LACLA,0,train
Mes1005,0,train
RS8_MYCGE,0,train
NUOL_RICPR,0,train
PUR7_RICPR,0,train
ARGC_LACLA,0,train
CCMA_RICPR,0,train
HEMH_DEIRA,0,train
Mes1165,0,train
DYR_ECOLI,0,train
SYW_YERPE,0,train
OPPC_MYCGE,0,train
RL9_DEIRA,0,train
Mes575,0,train
Mes309,0,train
IDH_SYNY3,0,train
OXAA2_LACLA,0,train
PRIM_LACLA,0,train
DPO3B_CHLTR,0,train
USPE_YERPE,0,train
Mes953,0,train
TGL_BACHD,0,train
NUSG_CHLTR,0,train
YBJO_SHIFL,0,train
GCH1_YERPE,0,train
ARCA_SHIFL,0,train
RL24_MYCGE,0,train
GRPE_SYNY3,0,train
PRSA_LACLA,0,train
Mes258,0,train
GALU_ECOLI,0,train
MDTP_SHIFL,0,train
PRMA_LACLA,0,train
CSD_MYCGE,0,train
TRPC_YERPE,0,train
HEM3_RICPR,0,train
ASR2_YERPE,0,train
SPEA_BACHD,0,train
Mes599,0,train
RL4_RICPR,0,train
NUOE_ECOLI,0,train
Mes989,0,train
FIS_SHIFL,0,train
TRUA_DEIRA,0,train
DHP2_ECOLI,0,train
GLYA_SYNY3,0,train
HEMH_CHLTR,0,train
SECY_CHLTR,0,train
Mes294,0,train
CH602_SYNY3,0,train
GTRA_SHIFL,0,train
Y632_CHLTR,0,train
Mes1003,0,train
Mes1078,0,train
Mes325,0,train
APAH_YERPE,0,train
PBPA_RICPR,0,train
LPXB_YERPE,0,train
TOLB_RICPR,0,train
Mes241,0,train
MURE_LACLA,0,train
GLND_YERPE,0,train
PBP7_ECOLI,0,train
EFTS_SYNY3,0,train
RIMM_SHIFL,0,train
LAN4_LACLA,0,train
Mes919,0,train
SFSA_BACHD,0,train
RL11_RICPR,0,train
ADEC_DEIRA,0,train
Mes1168,0,train
PRIA_RICPR,0,train
MXIK_SHIFL,0,train
RS4_YERPE,0,train
POTC_MYCGE,0,train
CYSC_YERPE,0,train
Mes300,0,train
CDSA_CHLTR,0,train
BGAL_LACLA,0,train
RLUD_SHIFL,0,train
ZIPA_YERPE,0,train
TRPF_BACHD,0,train
Mes302,0,train
TRA5_LACLA,0,train
Mes261,0,train
YIJC_ECOLI,0,train
EFP_RICPR,0,train
GAL1_YERPE,0,train
Mes705,0,train
GM4D_ECOLI,0,train
PTSN_SHIFL,0,train
MACA_SHIFL,0,train
RMUC_CHLTR,0,train
NUDC_DEIRA,0,train
PSPA_ECOLI,0,train
YBGE_SHIFL,0,train
RNC_BACHD,0,train
CPHA_SYNY8,0,train
RL22_DEIRA,0,train
YOBD_SHIFL,0,train
RL25_DEIRA,0,train
GLTS_ECOLI,0,train
ERA_RICPR,0,train
Mes697,0,train
Mes200,0,train
Mes1148,0,train
DPO3B_MYCGE,0,train
DAPF_RICPR,0,train
SECA_MYCGE,0,train
Mes142,0,train
Mes1006,0,train
DCDA_SYNY3,0,train
LUXS_YERPE,0,train
Y179_YERPE,0,train
FTSA_ECOLI,0,train
COBT_SHIFL,0,train
Y281_MYCGE,0,train
PEPF2_LACLC,0,train
RL25_SHIFL,0,train
RL22_MYCGE,0,train
HIS8_LACLA,0,train
SYR1_BACHD,0,train
TYRA_LACLA,0,train
UVRA_DEIRA,0,train
SURE_CHLTR,0,train
YAAH_ECOLI,0,train
PPAX_BACHD,0,train
Mes396,0,train
DNAJ_SHIFL,0,train
KTHY_LACLA,0,train
CLPS_DEIRA,0,train
Mes158,0,train
SPAS_SHIFL,0,train
Mes297,0,train
ELYA_BACHD,0,train
LPXD_RICPR,0,train
Mes425,0,train
Mes82,0,train
Mes671,0,train
GSHB_YERPE,0,train
Mes1092,0,train
ARSC_BACHD,0,train
Mes287,0,train
OPGH_SHIFL,0,train
Mes121,0,train
HYBA_SHIFL,0,train
HPCR_SHIFL,0,train
UBIG_YERPE,0,train
Mes585,0,train
CYSE_SYNY3,0,train
MECA1_BACHD,0,train
YADH_ECOLI,0,train
NRDI_LACLC,0,train
Mes466,0,train
HLDE_SHIFL,0,train
RF2_RICPR,0,train
UDG_SHIFL,0,train
ABIG1_LACLC,0,train
RF1_MYCGE,0,train
GCVR_SHIFL,0,train
CHER_BACHD,0,train
Mes193,0,train
Mes275,0,train
MXIM_SHIFL,0,train
ISPE_DEIRA,0,train
Mes320,0,train
SPR_ECOLI,0,train
GRPE_CHLTR,0,train
FRLB_ECOLI,0,train
DNAJM_MYCGE,0,train
EFTS_CHLTR,0,train
RHAB_SHIFL,0,train
RFBB_SHIFL,0,train
Mes238,0,train
SMPA_SHIFL,0,train
Mes1082,0,train
RL331_LACLC,0,train
Mes139,0,train
SECY_RICPR,0,train
RMUC_RICPR,0,train
COBS_DEIRA,0,train
LEU21_DEIRA,0,train
Mes545,0,train
Mes191,0,train
Mes665,0,train
AMPA_RICPR,0,train
Mes1163,0,train
Y858_CHLTR,0,train
OPGB_SHIFL,0,train
MSRA1_LACLA,0,train
RS16_RICPR,0,train
SPX_LACLC,0,train
AROK_LACLA,0,train
SECE_RICPR,0,train
NUDH_SHIFL,0,train
HEM6_YERPE,0,train
Mes930,0,train
PEPB_YERPE,0,train
DTPT_LACLA,0,train
EFTU_DEIRA,0,train
ARAA_YERPE,0,train
THIM_SHIFL,0,train
CYAA_YERPE,0,train
WECB_YERPE,0,train
FLGH1_YERPE,0,train
Mes897,0,train
PTGA_BACHD,0,train
Mes1111,0,train
AROA_DEIRA,0,train
DTD_LACLA,0,train
MRAY_RICPR,0,train
HDFR_YERPE,0,train
DAPA_SYNY3,0,train
NADA_YERPE,0,train
Mes1074,0,train
YJGP_ECOLI,0,train
ENGA_MYCGE,0,train
END3_RICPR,0,train
HEMK_RICPR,0,train
LEUD_SHIFL,0,train
KTHY_MYCGE,0,train
DHSB_RICPR,0,train
P65H_MYCGE,0,train
HISZ_BACHD,0,train
HAM1_LACLA,0,train
Mes743,0,train
Y1009_YERPE,0,train
EFGL_SYNY3,0,train
HMUT_YERPE,0,train
Mes551,0,train
HSLU_BACHD,0,train
THIE_BACHD,0,train
Mes324,0,train
YQAA_ECOLI,0,train
Mes940,0,train
RPOA_CHLTR,0,train
ENGA_RICPR,0,train
Mes1037,0,train
GLGA_LACLA,0,train
POTB_MYCGE,0,train
DSBA_SHIFL,0,train
SCO21_RICPR,0,train
YAET_SHIFL,0,train
MURC_SHIFL,0,train
DEOC1_YERPE,0,train
PHOL_SHIFL,0,train
Mes616,0,train
Mes1016,0,train
MRAY_DEIRA,0,train
CHO_SHIFL,0,train
ACTP_YERPE,0,train
FLIC_SHIFL,0,train
ATPG_LACLA,0,train
Mes927,0,train
MURC_RICPR,0,train
FTSX_ECOLI,0,train
Mes673,0,train
PROA_DEIRA,0,train
Mes455,0,train
METK_MYCGE,0,train
TILS_YERPE,0,train
GLGC_YERPE,0,train
CBIO2_MYCGE,0,train
Y635_CHLTR,0,train
ARAG_BACHD,0,train
BGAL_BACHD,0,train
YIDG_ECOLI,0,train
Mes356,0,train
UBIE_DEIRA,0,train
Mes384,0,train
HSLO_DEIRA,0,train
Mes698,0,train
GADW_SHIFL,0,train
CH10_CHLTR,0,train
YLAC_SHIFL,0,train
CISY_RICPR,0,train
ISPE_BACHD,0,train
SPEA_SHIFL,0,train
Mes118,0,train
HEMK_ECOLI,0,train
Mes923,0,train
HYCB_SHIFL,0,train
EXBD_ECOLI,0,train
SCPB_BACHD,0,train
COAE_BACHD,0,train
Mes619,0,train
RL4_MYCGE,0,train
SSB_DEIRA,0,train
PTG3C_MYCGE,0,train
CBPA_SHIFL,0,train
YAFA_SHIFL,0,train
LACC_LACLA,0,train
PARA_MYCGE,0,train
Mes544,0,train
Mes702,0,train
HIS5_DEIRA,0,train
UXUA_YERPE,0,train
SUR1_RICPR,0,train
PHOU_SHIFL,0,train
LFTR_DEIRA,0,train
PRIA_CHLTR,0,train
Mes447,0,train
STHA_SHIFL,0,train
DCTR_SHIFL,0,train
FER_SHIFL,0,train
Mes1208,0,train
SURA_ECOLI,0,train
HRCA_SYNY3,0,train
Mes286,0,train
CWLJ_BACHD,0,train
RPOB_RICPR,0,train
LPXD_SHIFL,0,train
OPUAA_LACLA,0,train
FLGM_ECOLI,0,train
Mes779,0,train
DKGA_YERPE,0,train
TEPA_BACHD,0,train
LGT_MYCGE,0,train
YEFM_SHIFL,0,train
IPYR_MYCGE,0,train
IPAA_SHIFL,0,train
ENTB_ECOLI,0,train
ENGB_LACLA,0,train
SIRA_YERPE,0,train
FKBX_ECOLI,0,train
RUVC_RICPR,0,train
OPPB_LACLC,0,train
PRIM_DEIRA,0,train
SYFB_CHLTR,0,train
MDTL_SHIFL,0,train
MTL1_LACLA,0,train
IDI2_DEIRA,0,train
THD1_LACLA,0,train
UDG_RICPR,0,train
LOLD_YERPE,0,train
Mes893,0,train
SYGB_YERPE,0,train
Mes407,0,train
UMUD_ECOLI,0,train
RLUF_SHIFL,0,train
Mes618,0,train
RL23_RICPR,0,train
FADR_SHIFL,0,train
SYS_SHIFL,0,train
TILS_RICPR,0,train
PGK_CHLTR,0,train
Mes622,0,train
GRPE_MYCGE,0,train
ARAR_BACHD,0,train
ATPB_SYNY3,0,train
SCPA_BACHD,0,train
KGTP_ECOLI,0,train
RL35_DEIRA,0,train
DCUC_ECOLI,0,train
LMRA_LACLC,0,train
NISR_LACLA,0,train
CAN_SHIFL,0,train
NUOH_RICPR,0,train
CLS_SHIFL,0,train
SLYD_SHIFL,0,train
SSB_YERPE,0,train
TADA_SHIFL,0,train
Mes1002,0,train
SSEB_ECOLI,0,train
UREE_YERPE,0,train
YGAD_SHIFL,0,train
GPDA_RICPR,0,train
GP4D_CHLTR,0,train
INSA_SHIFL,0,train
POTA_SHIFL,0,train
Mes561,0,train
MRAW_YERPE,0,train
COAE_MYCGE,0,train
Mes1070,0,train
YBAN_SHIFL,0,train
YGDD_ECOLI,0,train
RL6_DEIRA,0,train
Mes1014,0,train
AROE_LACLA,0,train
DESA_SYNY3,0,train
Mes694,0,train
Mes934,0,train
FDHD_SHIFL,0,train
XERC_BACHD,0,train
ARGC_SYNY3,0,train
ATKA_DEIRA,0,train
G3P1_SYNY3,0,train
GLPE_YERPE,0,train
RL32_BACHD,0,train
Mes793,0,train
PRMA_YERPE,0,train
LGT_SHIFL,0,train
CYF_SYNY3,0,train
Mes201,0,train
RS6_MYCGE,0,train
OPPF_MYCGE,0,train
Mes1120,0,train
PARA_CHLTR,0,train
EFTS_LACLA,0,train
NRDH_ECOLI,0,train
HEM1_RICPR,0,train
YGGB_ECOLI,0,train
DPO42_BACHD,0,train
DHSD_RICPR,0,train
FABZ_YERPE,0,train
ROF_ECOLI,0,train
GLGA2_SYNY3,0,train
ECTA_BACHD,0,train
DDL_LACLA,0,train
Mes419,0,train
LSPA_CHLTR,0,train
Mes150,0,train
END8_SHIFL,0,train
Mes557,0,train
Mes314,0,train
HISZ_LACLA,0,train
ACON_RICPR,0,train
Mes234,0,train
Mes125,0,train
OPPC_LACLA,0,train
METE_LACLA,0,train
GUAC_LACLA,0,train
DBH_SYNY3,0,train
SCPA_LACLA,0,train
PGSA_MYCGE,0,train
PTHP_CHLTR,0,train
DPO41_BACHD,0,train
Mes875,0,train
ARTQ_ECOLI,0,train
PGPB_SHIFL,0,train
Mes519,0,train
RL10_LACLA,0,train
Mes495,0,train
UBIG_RICPR,0,train
GPDA_DEIRA,0,train
LEXA_BACHD,0,train
TRMD_DEIRA,0,train
KDSB_CHLTR,0,train
HISX_LACLA,0,train
SSB_MYCGE,0,train
Mes228,0,train
DPO3_LACLA,0,train
FABG_CHLTR,0,train
ODO2_RICPR,0,train
KDSD_SHIFL,0,train
SCRB_LACLA,0,train
UPPS_DEIRA,0,train
SYY_CHLTR,0,train
TILS_CHLTR,0,train
OAT_BACHD,0,train
SYA_LACLA,0,train
Mes1107,0,train
SYFA_CHLTR,0,train
NIKE_SHIFL,0,train
Mes896,0,train
DPO4_YERPE,0,train
PHEA_SHIFL,0,train
Mes307,0,train
RHAD_SHIFL,0,train
MDTJ_SHIFL,0,train
Mes273,0,train
Mes749,0,train
Mes530,0,train
RLUB_YERPE,0,train
Mes461,0,train
FPG_MYCGE,0,train
RL3_MYCGE,0,train
ATA1_SYNY3,0,train
NIKR_SHIFL,0,train
Mes614,0,train
LSPA_YERPE,0,train
UF71_DEIRA,0,train
Mes1237,0,train
APHA_ECOLI,0,train
PEPT_LACLC,0,train
TILS_BACHD,0,train
PEPC_LACLC,0,train
GIDA_SYNY3,0,train
ATP6_MYCGE,0,train
MURC_DEIRA,0,train
CSCR_SHIFL,0,train
BCCP_ECOLI,0,train
SPAK_SHIFL,0,train
Mes1093,0,train
FENR_SYNY3,0,train
PUR7_YERPE,0,train
Mes951,0,train
CODY_LACLA,0,train
RNC_YERPE,0,train
YEHU_ECOLI,0,train
ROB_ECOLI,0,train
GATC_RICPR,0,train
POTB_ECOLI,0,train
UNG_MYCGE,0,train
TKT_MYCGE,0,train
PPNK_LACLA,0,train
NUOA_RICPR,0,train
NANK_YERPE,0,train
FMT_DEIRA,0,train
Mes1116,0,train
GLSA2_YERPE,0,train
HMUU_YERPE,0,train
Mes904,0,train
FADE_YERPE,0,train
GLNA_LACLA,0,train
EFP_MYCGE,0,train
OXAA_DEIRA,0,train
CCA_SHIFL,0,train
Mes133,0,train
YOEB_SHIFL,0,train
KDSA_YERPE,0,train
YCIC_SHIFL,0,train
OSTA_SHIFL,0,train
Mes781,0,train
RL19_MYCGE,0,train
THD2_ECOLI,0,train
RECX_YERPE,0,train
LNT_YERPE,0,train
HEMY_ECOLI,0,train
SYL_RICPR,0,train
Mes247,0,train
CAID_SHIFL,0,train
DNAJH_SYNY3,0,train
HIS8_SYNY3,0,train
PURL_LACLC,0,train
PSAC_YERPE,0,train
MTL22_LACLC,0,train
Mes1053,0,train
ATPD_MYCGE,0,train
KTHY_RICPR,0,train
CRPC_CHLTR,0,train
LCRG_YERPE,0,train
NANE_YERPE,0,train
Mes233,0,train
EZRA_BACHD,0,train
MURE_RICPR,0,train
RADC_LACLA,0,train
MOAC_DEIRA,0,train
Mes1145,0,train
Mes1128,0,train
GSHB_SYNY3,0,train
PTHP_LACLC,0,train
Mes727,0,train
DUT_LACLA,0,train
OTCC_LACLC,0,train
BETA_YERPE,0,train
Mes427,0,train
RUVA_MYCGE,0,train
THGA_LACLA,0,train
RPOD_RICPR,0,train
Mes304,0,train
MTRB_BACHD,0,train
LCRH_YERPE,0,train
YRBC_ECOLI,0,train
SYFB_RICPR,0,train
DCUA_ECOLI,0,train
PT1_LACLC,0,train
VATI_CHLTR,0,train
FLIE_BACHD,0,train
PKN1_CHLTR,0,train
Mes500,0,train
MINE_DEIRA,0,train
PIC_SHIFL,0,train
CCA_LACLA,0,train
CRTB_SYNY3,0,train
Mes963,0,train
ASSY_SHIFL,0,train
Mes361,0,train
LACG_LACLA,0,train
Mes266,0,train
LEU3_BACHD,0,train
CRTI_SYNY3,0,train
TIG_BACHD,0,train
Mes798,0,train
Mes343,0,train
Mes680,0,train
HIS1_SYNY3,0,train
NSR_LACLA,0,train
RS6_RICPR,0,train
COFH_SYNY3,0,train
FDNI_ECOLI,0,train
PRIB_SHIFL,0,train
LGT_BACHD,0,train
HIS9_LACLA,0,train
Mes368,0,train
MERP_SHIFL,0,train
GLPD_SYNY3,0,train
TIG_MYCGE,0,train
PTXB_SHIFL,0,train
IF2_SYNY3,0,train
DAPA_RICPR,0,train
RBFA_RICPR,0,train
DHAS_RICPR,0,train
GREA_RICPR,0,train
MNTR_BACHD,0,train
Mes169,0,train
6PGL_CHLTR,0,train
Mes1136,0,train
FTSK_BACHD,0,train
BCES_BACHD,0,train
Mes426,0,train
SYI_MYCGE,0,train
LNT_CHLTR,0,train
RO60_DEIRA,0,train
Mes1080,0,train
SYFB_LACLA,0,train
Mes645,0,train
FOLX_ECOLI,0,train
HSCA_YERPE,0,train
Mes937,0,train
DAPB_SYNY3,0,train
LPRH_ECOLI,0,train
Mes380,0,train
Mes346,0,train
APCE_SYNY4,0,train
Mes659,0,train
LPXH_SHIFL,0,train
K6PF_LACLA,0,train
ILVD_SHIFL,0,train
NUSB_SHIFL,0,train
DSBB_SHIFL,0,train
RRMJ_RICPR,0,train
HCHA_SHIFL,0,train
DAPF_CHLTR,0,train
Mes600,0,train
HNR_ECOLI,0,train
Y504_CHLTR,0,train
HEMH_RICPR,0,train
Mes1155,0,train
Mes347,0,train
Mes710,0,train
MURB_RICPR,0,train
DNAB_MYCGE,0,train
GLPK_MYCGE,0,train
NUDB_ECOLI,0,train
CADC_LACLA,0,train
LEUD2_DEIRA,0,train
ARSB_ECOLI,0,train
ZUPT_SHIFL,0,train
RELB_SHIFL,0,train
GLCP_SYNY3,0,train
NUOJ_ECOLI,0,train
PYRH_CHLTR,0,train
HEM1_DEIRA,0,train
PMRA_LACLA,0,train
KKIH_LACLA,0,train
ISPH_DEIRA,0,train
Mes610,0,train
TAUB_SHIFL,0,train
Mes423,0,train
CBIO_SYNY3,0,train
TRUA_SHIFL,0,train
KGUA_YERPE,0,train
ATPG_RICPR,0,train
Mes386,0,train
RUVX_LACLA,0,train
RECA1_LACLA,0,train
LUXS_BACHD,0,train
HPI2_DEIRA,0,train
RL11_MYCGE,0,train
Mes321,0,train
RL31_DEIRA,0,train
Mes914,0,train
Mes731,0,train
YDEZ_ECOLI,0,train
DPO3X_MYCGE,0,train
Mes132,0,train
XERC_YERPE,0,train
Mes670,0,train
Mes985,0,train
HLYEL_SHIFL,0,train
GP8D_CHLTR,0,train
FRLC_SHIFL,0,train
Mes916,0,train
SYCT_YERPE,0,train
Mes399,0,train
UREF_YERPE,0,train
YEIH_SHIFL,0,train
HYPA_DEIRA,0,train
Mes1042,0,train
PLSX_SHIFL,0,train
Mes328,0,train
LSPA_MYCGE,0,train
TPIS_MYCGE,0,train
PTA_SHIFL,0,train
Mes151,0,train
YBBJ_SHIFL,0,train
METQ_YERPE,0,train
GLRX1_SHIFL,0,train
PTH_CHLTR,0,train
RUVC_YERPE,0,train
DUT_YERPE,0,train
AROB_CHLTR,0,train
ARSC_ECOLI,0,train
SBCC_DEIRA,0,train
DNAK3_SYNY3,0,train
FPG_SYNY3,0,train
TRPA_BACHD,0,train
OMPW_SHIFL,0,train
Mes716,0,train
ISPD_SYNY3,0,train
GATA_RICPR,0,train
OXAA_MYCGE,0,train
SYC_LACLA,0,train
SPEE_YERPE,0,train
GPDA_SYNY3,0,train
RUVX_MYCGE,0,train
BCP_ECOLI,0,train
Mes1027,0,train
DMSD_SHIFL,0,train
LPXC_CHLTR,0,train
DCYD_YERPE,0,train
METR_SHIFL,0,train
U269_DEIRA,0,train
FABH_SYNY3,0,train
Mes1228,0,train
PANC_YERPE,0,train
ACP2_SHIFL,0,train
VIRF_SHIFL,0,train
FMT_LACLA,0,train
TYPA_SHIFL,0,train
Mes1157,0,train
DCUB_ECOLI,0,train
PROC_SHIFL,0,train
DEOC2_YERPE,0,train
AK_RICPR,0,train
FIXC_SHIFL,0,train
DCD_YERPE,0,train
QUEA_RICPR,0,train
TRPD_BACHD,0,train
UVRC_YERPE,0,train
YFBV_SHIFL,0,train
NIST_LACLA,0,train
UXUA1_BACHD,0,train
CRCB_SYNY3,0,train
HSCA_RICPR,0,train
HEMK_SYNY3,0,train
DUT_CHLTR,0,train
AROA_YERPE,0,train
Mes404,0,train
Mes1013,0,train
GLGX_YERPE,0,train
Mes1126,0,train
YQJE_SHIFL,0,train
RL10_YERPE,0,train
UVRA_RICPR,0,train
TRPR_CHLTR,0,train
Mes1020,0,train
CYSH_SYNY3,0,train
UVRC_MYCGE,0,train
ATPL_MYCGE,0,train
PRMA_DEIRA,0,train
KDSB_RICPR,0,train
HEM2_CHLTR,0,train
DEOB_LACLC,0,train
THIE_LACLA,0,train
KSGA_LACLA,0,train
PRIM_MYCGE,0,train
ACP_LACLA,0,train
PEPO_LACLC,0,train
RNH3_LACLA,0,train
PSAE_YERPE,0,train
TOP1_RICPR,0,train
RNPA_MYCGE,0,train
DDLA_SHIFL,0,train
PLSX_MYCGE,0,train
MUTS_BACHD,0,train
ACCC_BACHD,0,train
RL13_DEIRA,0,train
RISA_ECOLI,0,train
SECD_ECOLI,0,train
GPDA_CHLTR,0,train
PSTA_MYCGE,0,train
FRDB_ECOLI,0,train
USPB_YERPE,0,train
ODPB_MYCGE,0,train
TRMU_LACLA,0,train
ATPE_MYCGE,0,train
ACSF1_SYNY3,0,train
NQRE_YERPE,0,train
MINE_YERPE,0,train
ARGD_SYNY3,0,train
Mes295,0,train
TREA_SHIFL,0,train
Mes997,0,train
SYC_CHLTR,0,train
EFTS_RICPR,0,train
SYR_DEIRA,0,train
Mes1173,0,train
IF3_SHIFL,0,train
HSCB_YERPE,0,train
CAIB_SHIFL,0,train
KDUI_SHIFL,0,train
C5622_YERPE,0,train
ELBB_ECOLI,0,train
FABD_SYNY3,0,train
BFR_SYNY3,0,train
TRPF_CHLTR,0,train
ACEK_YERPE,0,train
RRF_MYCGE,0,train
LPXK_CHLTR,0,train
SUCC_DEIRA,0,train
FIXA_SHIFL,0,train
RUVX_YERPE,0,train
KITH_DEIRA,0,train
SYV_RICPR,0,train
Mes189,0,train
MIAA_DEIRA,0,train
ECTB_BACHD,0,train
DNAB_ECOLI,0,train
GLPX_SHIFL,0,train
Mes177,0,train
ABIG2_LACLC,0,train
SODF_RICPR,0,train
Mes906,0,train
TPIS_DEIRA,0,train
Mes1236,0,train
Mes171,0,train
FUCI_SHIFL,0,train
PPK_YERPE,0,train
GLMS_LACLA,0,train
Mes462,0,train
AHPC_ECOLI,0,train
RS18_RICPR,0,train
ODP2_MYCGE,0,train
SLYB_SHIFL,0,train
UA82_DEIRA,0,train
